transaction_id,customer_id,product_id,quantity,unit_price,total_amount,transaction_date,source_file
8156,7535,21,8,377.67,3021.36,2015-01-28,transactions.csv
8157,2118,27,5,310.41,1552.05,2019-04-01,transactions.csv
8158,886,6,2,42.43,84.86,2016-07-03,transactions.csv
8159,2743,17,6,156.46,938.76,2022-05-26,transactions.csv
8160,4568,14,6,339.8,2038.8,2022-09-22,transactions.csv
8161,8233,38,9,116.06,1044.54,2021-07-12,transactions.csv
8162,9313,4,10,128.82,1288.2,2023-04-14,transactions.csv
8163,5009,24,1,244.73,244.73,2018-04-25,transactions.csv
8164,9814,21,1,465.48,465.48,2016-12-11,transactions.csv
8165,9765,41,7,435.41,3047.87,2019-05-23,transactions.csv
8166,4866,6,2,34.7,69.4,2020-01-18,transactions.csv
8167,9746,9,10,174.01,1740.1,2023-10-24,transactions.csv
8168,4960,6,7,188.07,1316.49,2023-01-02,transactions.csv
8169,3417,18,1,220.43,220.43,2019-07-27,transactions.csv
8170,9663,32,7,72.9,510.3,2016-09-25,transactions.csv
8171,8825,28,4,199.48,797.92,2017-03-26,transactions.csv
8172,9238,22,9,104.65,941.85,2018-03-20,transactions.csv
8173,8581,31,2,157.39,314.78,2020-06-06,transactions.csv
8174,5425,49,6,403.79,2422.74,2022-10-03,transactions.csv
8175,9505,10,1,460.02,460.02,2020-10-17,transactions.csv
8176,9913,3,9,499.37,4494.33,2016-12-02,transactions.csv
8177,1422,41,1,265.58,265.58,2021-11-13,transactions.csv
8178,1114,23,4,150.39,601.56,2021-01-13,transactions.csv
8179,6542,45,9,193.36,1740.24,2024-09-15,transactions.csv
8180,9523,38,6,15.38,92.28,2016-12-21,transactions.csv
8181,9692,3,3,361.15,1083.45,2016-02-09,transactions.csv
8182,8844,8,9,311.65,2804.85,2024-05-03,transactions.csv
8183,2244,17,3,338.38,1015.14,2019-10-08,transactions.csv
8184,9007,13,5,461.59,2307.95,2023-12-17,transactions.csv
8185,8198,12,1,458.55,458.55,2019-05-13,transactions.csv
8186,44,27,9,414.45,3730.05,2019-06-05,transactions.csv
8187,4520,37,5,497.62,2488.1,2022-11-10,transactions.csv
8188,5705,13,8,438.15,3505.2,2022-11-11,transactions.csv
8189,9033,34,3,307.41,922.23,2022-11-25,transactions.csv
8190,8989,49,4,331.17,1324.68,2021-09-19,transactions.csv
8191,3072,35,6,113.65,681.9,2021-07-14,transactions.csv
8192,6952,22,7,248.5,1739.5,2017-08-14,transactions.csv
8193,8342,29,5,121.37,606.85,2018-04-16,transactions.csv
8194,1087,28,1,428.63,428.63,2023-02-23,transactions.csv
8195,487,33,10,353.63,3536.3,2019-07-31,transactions.csv
8196,7375,17,10,392.99,3929.9,2015-12-04,transactions.csv
8197,3296,18,10,296.78,2967.8,2023-09-02,transactions.csv
8198,3478,2,4,179.11,716.44,2018-06-21,transactions.csv
8199,2893,8,6,399.04,2394.24,2016-11-09,transactions.csv
8200,7685,9,2,395.09,790.18,2018-09-16,transactions.csv
8201,3298,5,2,383.46,766.92,2020-03-30,transactions.csv
8202,3710,26,1,186.18,186.18,2019-04-25,transactions.csv
8203,7092,9,9,358.36,3225.24,2016-01-03,transactions.csv
8204,6136,21,2,409.49,818.98,2015-05-30,transactions.csv
8205,8789,30,8,331.13,2649.04,2020-01-13,transactions.csv
8206,3728,28,7,361.19,2528.33,2018-11-05,transactions.csv
8207,6245,19,2,51.18,102.36,2019-01-16,transactions.csv
8208,8538,39,10,255.02,2550.2,2023-12-01,transactions.csv
8209,4607,28,8,9.16,73.28,2019-07-26,transactions.csv
8210,3405,36,7,328.01,2296.07,2022-02-20,transactions.csv
8211,7592,29,4,107.5,430.0,2021-10-26,transactions.csv
8212,1236,18,10,284.18,2841.8,2020-04-06,transactions.csv
8213,6026,14,8,287.11,2296.88,2016-05-10,transactions.csv
8214,8584,21,6,177.88,1067.28,2018-11-05,transactions.csv
8215,6457,15,5,42.43,212.15,2016-06-05,transactions.csv
8216,9723,40,6,180.53,1083.18,2018-08-27,transactions.csv
8217,2576,43,8,461.57,3692.56,2023-03-11,transactions.csv
8218,2374,46,3,409.8,1229.4,2020-03-06,transactions.csv
8219,1710,44,2,74.78,149.56,2021-01-07,transactions.csv
8220,5075,9,6,20.14,120.84,2024-01-08,transactions.csv
8221,8348,30,8,201.1,1608.8,2021-09-17,transactions.csv
8222,8239,42,8,342.81,2742.48,2020-06-16,transactions.csv
8223,5981,33,8,362.61,2900.88,2021-09-14,transactions.csv
8224,1540,15,6,356.75,2140.5,2019-09-25,transactions.csv
8225,1530,15,9,192.06,1728.54,2019-03-29,transactions.csv
8226,5150,40,6,215.19,1291.14,2019-06-28,transactions.csv
8227,3281,8,9,474.26,4268.34,2015-05-19,transactions.csv
8228,3968,50,4,375.6,1502.4,2019-06-08,transactions.csv
8229,9824,39,6,17.2,103.2,2023-02-25,transactions.csv
8230,8638,12,3,415.78,1247.34,2021-01-02,transactions.csv
8231,9532,34,2,257.64,515.28,2017-02-26,transactions.csv
8232,8196,14,1,330.51,330.51,2018-12-08,transactions.csv
8233,1565,27,7,411.1,2877.7,2017-04-28,transactions.csv
8234,1462,11,7,427.2,2990.4,2016-10-26,transactions.csv
8235,7292,42,10,12.06,120.6,2019-05-21,transactions.csv
8236,3264,27,8,331.2,2649.6,2016-10-24,transactions.csv
8237,4706,1,8,267.91,2143.28,2016-09-13,transactions.csv
8238,544,28,2,483.21,966.42,2022-03-12,transactions.csv
8239,6514,38,6,242.49,1454.94,2021-02-03,transactions.csv
8240,3179,28,5,450.87,2254.35,2023-03-24,transactions.csv
8241,4130,28,9,316.44,2847.96,2019-08-11,transactions.csv
8242,6589,11,7,357.02,2499.14,2016-06-28,transactions.csv
8243,9809,15,4,149.71,598.84,2016-11-27,transactions.csv
8244,9068,33,2,28.64,57.28,2024-07-27,transactions.csv
8245,9550,5,5,365.78,1828.9,2021-06-03,transactions.csv
8246,456,2,10,289.79,2897.9,2015-02-08,transactions.csv
8247,1806,29,5,297.13,1485.65,2020-11-24,transactions.csv
8248,4245,11,10,145.37,1453.7,2022-06-06,transactions.csv
8249,1683,23,6,419.33,2515.98,2017-10-09,transactions.csv
8250,8482,31,4,458.99,1835.96,2017-10-13,transactions.csv
8251,1314,22,1,429.56,429.56,2023-03-03,transactions.csv
8252,2181,21,4,339.0,1356.0,2016-01-11,transactions.csv
8253,9720,40,2,117.84,235.68,2024-10-17,transactions.csv
8254,7228,7,6,344.93,2069.58,2023-01-20,transactions.csv
8255,6229,37,4,111.97,447.88,2022-08-26,transactions.csv
8256,2428,44,4,5.42,21.68,2020-06-24,transactions.csv
8257,8546,50,3,71.0,213.0,2019-04-12,transactions.csv
8258,4571,46,1,220.15,220.15,2023-02-03,transactions.csv
8259,7087,36,4,64.43,257.72,2023-12-16,transactions.csv
8260,9890,17,1,177.91,177.91,2024-05-16,transactions.csv
8261,6969,50,8,234.25,1874.0,2018-04-18,transactions.csv
8262,6335,19,5,329.83,1649.15,2022-01-23,transactions.csv
8263,1054,9,1,155.58,155.58,2020-12-26,transactions.csv
8264,1444,47,2,126.34,252.68,2018-05-18,transactions.csv
8265,8689,17,9,418.8,3769.2,2021-06-03,transactions.csv
8266,2486,20,5,131.13,655.65,2015-02-15,transactions.csv
8267,7587,4,4,53.19,212.76,2019-09-29,transactions.csv
8268,1459,6,6,56.61,339.66,2020-05-05,transactions.csv
8269,1542,13,4,444.46,1777.84,2022-09-29,transactions.csv
8270,5215,14,3,309.08,927.24,2024-07-25,transactions.csv
8271,3817,46,10,216.53,2165.3,2024-02-13,transactions.csv
8272,9075,15,8,49.65,397.2,2018-05-18,transactions.csv
8273,3382,9,6,123.28,739.68,2023-11-02,transactions.csv
8274,1317,35,1,63.55,63.55,2020-09-15,transactions.csv
8275,2650,25,6,258.89,1553.34,2023-03-30,transactions.csv
8276,9648,10,2,332.0,664.0,2018-08-25,transactions.csv
8277,6906,35,9,275.6,2480.4,2021-09-21,transactions.csv
8278,6737,16,5,291.75,1458.75,2018-11-19,transactions.csv
8279,8846,7,7,485.66,3399.62,2017-01-24,transactions.csv
8280,2399,41,10,156.93,1569.3,2016-11-05,transactions.csv
8281,7402,8,4,233.93,935.72,2022-01-17,transactions.csv
8282,1776,39,3,333.39,1000.17,2018-07-30,transactions.csv
8283,1652,42,7,256.57,1795.99,2016-08-11,transactions.csv
8284,620,25,2,215.86,431.72,2022-09-04,transactions.csv
8285,345,11,5,370.73,1853.65,2024-04-28,transactions.csv
8286,2914,23,2,256.9,513.8,2024-05-21,transactions.csv
8287,843,21,10,429.11,4291.1,2024-07-20,transactions.csv
8288,6519,47,7,370.14,2590.98,2019-05-26,transactions.csv
8289,2902,50,2,479.3,958.6,2023-05-19,transactions.csv
8290,6293,47,1,89.29,89.29,2021-01-30,transactions.csv
8291,1061,26,9,124.13,1117.17,2020-05-16,transactions.csv
8292,9741,1,1,99.28,99.28,2024-02-22,transactions.csv
8293,3724,39,9,197.26,1775.34,2023-02-03,transactions.csv
8294,1626,3,4,89.52,358.08,2020-03-27,transactions.csv
8295,7233,26,3,235.75,707.25,2023-09-22,transactions.csv
8296,3357,4,7,419.09,2933.63,2015-11-01,transactions.csv
8297,3009,17,3,133.41,400.23,2016-07-24,transactions.csv
8298,1821,5,9,402.13,3619.17,2018-12-24,transactions.csv
8299,3916,15,5,11.92,59.6,2022-05-18,transactions.csv
8300,6284,29,3,236.53,709.59,2015-01-15,transactions.csv
8301,2445,46,10,33.06,330.6,2021-12-14,transactions.csv
8302,5053,1,3,449.41,1348.23,2020-09-04,transactions.csv
8303,4959,47,8,256.22,2049.76,2019-06-05,transactions.csv
8304,266,48,3,183.04,549.12,2017-12-14,transactions.csv
8305,2156,18,4,115.29,461.16,2024-12-30,transactions.csv
8306,1588,48,2,175.19,350.38,2021-05-23,transactions.csv
8307,4714,39,7,183.01,1281.07,2023-04-19,transactions.csv
8308,1491,19,3,150.77,452.31,2022-09-26,transactions.csv
8309,8450,21,10,379.01,3790.1,2018-04-23,transactions.csv
8310,4609,26,5,190.64,953.2,2024-04-28,transactions.csv
8311,3413,23,9,162.77,1464.93,2020-12-07,transactions.csv
8312,3634,39,3,280.06,840.18,2024-02-08,transactions.csv
8313,6062,2,6,30.95,185.7,2018-03-12,transactions.csv
8314,7868,18,2,188.95,377.9,2021-08-26,transactions.csv
8315,3492,50,8,169.01,1352.08,2023-07-02,transactions.csv
8316,8954,21,3,329.86,989.58,2021-04-28,transactions.csv
8317,8846,32,10,206.81,2068.1,2024-04-26,transactions.csv
8318,8888,45,7,162.64,1138.48,2018-11-17,transactions.csv
8319,3769,17,3,173.8,521.4,2016-07-05,transactions.csv
8320,9999,41,8,384.77,3078.16,2021-06-30,transactions.csv
8321,3983,31,8,175.39,1403.12,2021-01-12,transactions.csv
8322,8255,14,1,378.86,378.86,2023-08-28,transactions.csv
8323,1623,23,3,286.47,859.41,2020-11-26,transactions.csv
8324,4725,45,3,399.07,1197.21,2017-03-14,transactions.csv
8325,7142,32,6,29.83,178.98,2020-11-13,transactions.csv
8326,4717,36,3,91.17,273.51,2023-07-22,transactions.csv
8327,439,33,6,340.06,2040.36,2017-11-18,transactions.csv
8328,7288,5,8,454.46,3635.68,2015-12-17,transactions.csv
8329,6350,10,8,88.61,708.88,2017-04-30,transactions.csv
8330,7640,43,3,192.81,578.43,2019-06-05,transactions.csv
8331,4263,18,3,202.24,606.72,2024-04-15,transactions.csv
8332,6588,38,8,91.48,731.84,2023-05-17,transactions.csv
8333,9295,42,3,102.24,306.72,2021-07-29,transactions.csv
8334,7496,46,5,48.19,240.95,2019-02-18,transactions.csv
8335,2881,48,3,151.32,453.96,2023-08-05,transactions.csv
8336,7344,26,8,10.06,80.48,2021-01-14,transactions.csv
8337,6210,49,9,121.32,1091.88,2015-10-28,transactions.csv
8338,4687,8,10,139.45,1394.5,2017-05-31,transactions.csv
8339,801,24,6,382.07,2292.42,2022-04-10,transactions.csv
8340,3195,3,1,406.5,406.5,2023-12-04,transactions.csv
8341,9834,2,9,335.15,3016.35,2018-01-12,transactions.csv
8342,8267,10,9,200.55,1804.95,2017-04-01,transactions.csv
8343,1707,46,10,125.06,1250.6,2020-07-21,transactions.csv
8344,4078,11,7,438.09,3066.63,2017-05-20,transactions.csv
8345,9224,26,9,304.69,2742.21,2018-04-24,transactions.csv
8346,3498,3,3,499.93,1499.79,2018-11-12,transactions.csv
8347,8493,5,7,336.93,2358.51,2017-05-14,transactions.csv
8348,1891,20,4,413.06,1652.24,2018-07-08,transactions.csv
8349,2875,46,4,416.56,1666.24,2019-05-06,transactions.csv
8350,7401,44,7,368.17,2577.19,2017-09-03,transactions.csv
8351,3054,24,6,304.46,1826.76,2015-11-24,transactions.csv
8352,6046,29,7,98.12,686.84,2016-08-08,transactions.csv
8353,6940,38,1,252.41,252.41,2020-07-12,transactions.csv
8354,1401,42,10,137.06,1370.6,2017-02-21,transactions.csv
8355,7183,42,6,14.3,85.8,2016-03-18,transactions.csv
8356,1648,3,5,17.41,87.05,2021-01-20,transactions.csv
8357,627,11,10,167.41,1674.1,2016-07-18,transactions.csv
8358,781,12,6,67.3,403.8,2020-10-02,transactions.csv
8359,3932,13,7,257.78,1804.46,2018-08-04,transactions.csv
8360,7749,15,4,433.58,1734.32,2017-10-28,transactions.csv
8361,7417,7,5,304.27,1521.35,2024-07-20,transactions.csv
8362,7852,26,9,285.95,2573.55,2017-12-23,transactions.csv
8363,1634,27,2,373.87,747.74,2020-08-27,transactions.csv
8364,3841,27,9,309.73,2787.57,2022-06-06,transactions.csv
8365,9725,19,6,147.45,884.7,2018-03-13,transactions.csv
8366,3450,35,3,193.83,581.49,2020-08-30,transactions.csv
8367,4814,45,8,209.87,1678.96,2018-01-12,transactions.csv
8368,5112,28,6,402.5,2415.0,2015-08-14,transactions.csv
8369,2500,19,2,292.32,584.64,2018-07-16,transactions.csv
8370,7940,46,1,384.21,384.21,2019-01-29,transactions.csv
8371,6095,17,10,256.92,2569.2,2023-01-15,transactions.csv
8372,3852,46,4,340.22,1360.88,2016-06-09,transactions.csv
8373,6499,28,2,61.37,122.74,2019-06-25,transactions.csv
8374,8889,19,4,296.22,1184.88,2020-01-04,transactions.csv
8375,9105,34,3,125.27,375.81,2019-10-02,transactions.csv
8376,6506,38,1,232.07,232.07,2018-06-20,transactions.csv
8377,6347,34,9,129.01,1161.09,2021-10-21,transactions.csv
8378,5713,12,5,298.5,1492.5,2018-10-11,transactions.csv
8379,1821,28,7,37.45,262.15,2016-06-01,transactions.csv
8380,6287,7,5,81.3,406.5,2015-02-23,transactions.csv
8381,4427,3,3,144.56,433.68,2024-02-07,transactions.csv
8382,2029,22,10,146.36,1463.6,2022-06-19,transactions.csv
8383,604,33,9,37.09,333.81,2016-11-06,transactions.csv
8384,190,38,3,55.37,166.11,2016-03-26,transactions.csv
8385,6339,9,6,349.41,2096.46,2020-06-17,transactions.csv
8386,2089,2,1,169.04,169.04,2017-11-22,transactions.csv
8387,6591,2,10,10.49,104.9,2016-02-19,transactions.csv
8388,2137,22,7,144.74,1013.18,2018-12-21,transactions.csv
8389,8777,44,9,265.92,2393.28,2024-12-31,transactions.csv
8390,4273,32,5,163.16,815.8,2023-02-12,transactions.csv
8391,4002,38,3,270.89,812.67,2022-02-11,transactions.csv
8392,1766,43,1,285.08,285.08,2017-07-07,transactions.csv
8393,2476,2,4,197.68,790.72,2022-06-09,transactions.csv
8394,8153,24,9,107.3,965.7,2017-12-20,transactions.csv
8395,356,12,6,149.38,896.28,2022-12-06,transactions.csv
8396,949,37,8,302.02,2416.16,2016-08-19,transactions.csv
8397,511,31,8,32.87,262.96,2019-03-02,transactions.csv
8398,917,28,5,100.77,503.85,2024-12-30,transactions.csv
8399,2534,31,4,217.36,869.44,2019-10-05,transactions.csv
8400,9119,13,4,230.41,921.64,2022-11-25,transactions.csv
8401,6259,33,2,227.39,454.78,2016-10-03,transactions.csv
8402,8992,24,3,176.17,528.51,2016-08-31,transactions.csv
8403,6263,31,9,463.4,4170.6,2021-11-13,transactions.csv
8404,1136,15,8,112.78,902.24,2015-01-26,transactions.csv
8405,2396,38,5,405.38,2026.9,2018-04-13,transactions.csv
8406,5544,37,7,33.29,233.03,2019-08-05,transactions.csv
8407,3745,45,2,31.78,63.56,2017-09-05,transactions.csv
8408,1085,41,6,25.44,152.64,2020-11-12,transactions.csv
8409,505,11,2,194.9,389.8,2024-04-18,transactions.csv
8410,3155,43,9,482.93,4346.37,2023-04-25,transactions.csv
8411,477,5,7,298.3,2088.1,2024-03-07,transactions.csv
8412,6522,44,7,272.69,1908.83,2021-09-05,transactions.csv
8413,7309,28,6,154.35,926.1,2022-01-31,transactions.csv
8414,1694,38,4,241.67,966.68,2016-02-08,transactions.csv
8415,6718,30,6,49.36,296.16,2022-01-15,transactions.csv
8416,5799,31,5,266.26,1331.3,2021-02-08,transactions.csv
8417,4623,45,9,106.95,962.55,2024-11-15,transactions.csv
8418,3363,39,8,141.56,1132.48,2023-08-25,transactions.csv
8419,9291,15,7,494.96,3464.72,2019-09-17,transactions.csv
8420,9946,20,8,334.71,2677.68,2024-03-04,transactions.csv
8421,7126,5,10,288.07,2880.7,2019-04-04,transactions.csv
8422,2755,37,4,377.23,1508.92,2016-04-09,transactions.csv
8423,3976,7,2,139.65,279.3,2018-10-28,transactions.csv
8424,5345,36,10,214.02,2140.2,2022-04-24,transactions.csv
8425,9548,25,9,492.0,4428.0,2019-08-14,transactions.csv
8426,127,34,9,311.23,2801.07,2021-02-05,transactions.csv
8427,9868,11,2,395.18,790.36,2020-07-16,transactions.csv
8428,7254,32,2,206.52,413.04,2016-08-25,transactions.csv
8429,4348,14,5,255.01,1275.05,2016-09-25,transactions.csv
8430,7407,19,6,281.01,1686.06,2016-11-28,transactions.csv
8431,892,4,9,214.06,1926.54,2023-12-23,transactions.csv
8432,3266,3,6,230.97,1385.82,2023-07-04,transactions.csv
8433,3119,49,2,394.92,789.84,2020-11-09,transactions.csv
8434,7045,43,9,459.25,4133.25,2019-12-07,transactions.csv
8435,7402,23,5,89.6,448.0,2015-03-28,transactions.csv
8436,1789,31,6,318.51,1911.06,2021-11-30,transactions.csv
8437,7408,2,3,242.76,728.28,2015-11-23,transactions.csv
8438,6422,36,8,63.46,507.68,2018-11-24,transactions.csv
8439,2913,28,8,29.41,235.28,2016-07-21,transactions.csv
8440,3959,22,2,58.15,116.3,2017-11-07,transactions.csv
8441,194,25,1,7.44,7.44,2015-07-29,transactions.csv
8442,9149,15,5,244.48,1222.4,2020-11-20,transactions.csv
8443,3605,30,5,344.98,1724.9,2015-12-29,transactions.csv
8444,3978,33,3,247.39,742.17,2016-08-03,transactions.csv
8445,4670,1,4,362.77,1451.08,2019-10-28,transactions.csv
8446,6872,23,7,322.75,2259.25,2024-05-13,transactions.csv
8447,4730,50,1,404.52,404.52,2020-03-13,transactions.csv
8448,6771,49,7,16.2,113.4,2021-11-17,transactions.csv
8449,4343,14,2,434.25,868.5,2024-12-19,transactions.csv
8450,579,24,7,331.32,2319.24,2018-07-01,transactions.csv
8451,4128,46,2,443.76,887.52,2021-10-09,transactions.csv
8452,9405,28,6,157.67,946.02,2023-10-26,transactions.csv
8453,2708,42,9,293.91,2645.19,2023-07-08,transactions.csv
8454,3027,45,2,178.13,356.26,2015-02-05,transactions.csv
8455,6941,47,3,246.98,740.94,2015-12-16,transactions.csv
8456,1419,48,2,389.28,778.56,2015-03-18,transactions.csv
8457,4884,6,5,53.83,269.15,2023-05-07,transactions.csv
8458,7050,2,3,282.97,848.91,2016-05-04,transactions.csv
8459,9472,12,5,302.49,1512.45,2024-01-17,transactions.csv
8460,7372,34,5,82.46,412.3,2018-05-06,transactions.csv
8461,9090,10,9,234.67,2112.03,2019-04-04,transactions.csv
8462,9998,16,10,194.3,1943.0,2020-08-07,transactions.csv
8463,9981,48,4,46.21,184.84,2024-09-07,transactions.csv
8464,9058,18,10,97.25,972.5,2022-06-01,transactions.csv
8465,887,20,7,39.67,277.69,2016-08-18,transactions.csv
8466,5687,5,3,294.26,882.78,2016-11-27,transactions.csv
8467,797,33,8,174.09,1392.72,2020-03-04,transactions.csv
8468,1332,41,10,237.07,2370.7,2020-12-01,transactions.csv
8469,146,2,2,298.34,596.68,2018-01-04,transactions.csv
8470,3324,20,6,372.03,2232.18,2019-02-23,transactions.csv
8471,5702,21,9,80.25,722.25,2015-07-30,transactions.csv
8472,5960,31,8,488.07,3904.56,2015-04-29,transactions.csv
8473,72,26,3,304.65,913.95,2023-04-13,transactions.csv
8474,747,46,3,375.7,1127.1,2024-06-25,transactions.csv
8475,1558,48,5,58.36,291.8,2019-12-14,transactions.csv
8476,9233,24,10,405.75,4057.5,2016-05-21,transactions.csv
8477,3082,1,3,191.12,573.36,2022-09-09,transactions.csv
8478,3999,27,3,356.45,1069.35,2016-04-11,transactions.csv
8479,8696,23,5,408.33,2041.65,2024-11-25,transactions.csv
8480,2055,9,5,197.86,989.3,2017-12-17,transactions.csv
8481,8137,8,1,485.2,485.2,2016-08-01,transactions.csv
8482,3128,3,3,118.1,354.3,2021-08-03,transactions.csv
8483,4058,35,7,211.99,1483.93,2023-01-21,transactions.csv
8484,5703,30,4,431.67,1726.68,2022-06-14,transactions.csv
8485,517,36,9,456.28,4106.52,2023-08-04,transactions.csv
8486,2534,32,9,221.47,1993.23,2021-12-28,transactions.csv
8487,2414,19,10,25.85,258.5,2020-02-10,transactions.csv
8488,8464,43,7,372.11,2604.77,2021-01-04,transactions.csv
8489,2522,42,7,368.21,2577.47,2017-10-01,transactions.csv
8490,1713,12,4,387.23,1548.92,2017-01-03,transactions.csv
8491,2172,29,8,363.48,2907.84,2021-11-26,transactions.csv
8492,571,38,7,127.56,892.92,2017-05-29,transactions.csv
8493,7395,12,4,57.43,229.72,2021-12-12,transactions.csv
8494,7810,45,4,250.61,1002.44,2018-04-04,transactions.csv
8495,2772,10,2,387.27,774.54,2020-10-30,transactions.csv
8496,2632,5,6,395.55,2373.3,2022-07-02,transactions.csv
8497,6798,23,8,276.74,2213.92,2023-08-21,transactions.csv
8498,4410,36,2,18.15,36.3,2020-06-09,transactions.csv
8499,129,19,1,52.47,52.47,2015-03-15,transactions.csv
8500,5508,45,10,311.9,3119.0,2022-11-22,transactions.csv
8501,3640,12,1,94.54,94.54,2018-05-30,transactions.csv
8502,74,8,1,396.62,396.62,2021-04-25,transactions.csv
8503,2483,31,6,232.21,1393.26,2020-05-06,transactions.csv
8504,5445,24,6,363.62,2181.72,2020-07-17,transactions.csv
8505,9947,9,9,208.61,1877.49,2020-09-13,transactions.csv
8506,2807,8,3,424.57,1273.71,2022-06-05,transactions.csv
8507,6423,24,1,217.37,217.37,2024-04-13,transactions.csv
8508,9969,16,4,173.66,694.64,2016-11-21,transactions.csv
8509,7989,6,10,384.23,3842.3,2018-05-12,transactions.csv
8510,186,3,10,124.14,1241.4,2023-08-01,transactions.csv
8511,9232,20,8,66.17,529.36,2021-10-11,transactions.csv
8512,8091,18,5,129.86,649.3,2015-08-13,transactions.csv
8513,9025,30,5,142.05,710.25,2018-07-10,transactions.csv
8514,2711,42,5,39.5,197.5,2024-02-19,transactions.csv
8515,5768,25,6,484.87,2909.22,2019-01-13,transactions.csv
8516,6201,2,10,397.93,3979.3,2023-06-18,transactions.csv
8517,1674,19,4,108.25,433.0,2024-05-17,transactions.csv
8518,4102,41,9,444.19,3997.71,2015-11-18,transactions.csv
8519,7427,45,4,352.16,1408.64,2015-01-22,transactions.csv
8520,6636,48,8,68.23,545.84,2022-09-02,transactions.csv
8521,9935,49,10,482.25,4822.5,2022-12-11,transactions.csv
8522,2676,21,10,204.91,2049.1,2023-05-27,transactions.csv
8523,1264,47,1,213.42,213.42,2023-04-11,transactions.csv
8524,6251,9,10,136.51,1365.1,2018-02-13,transactions.csv
8525,3517,39,2,358.23,716.46,2018-07-21,transactions.csv
8526,1453,48,2,419.41,838.82,2015-06-29,transactions.csv
8527,8632,45,2,15.14,30.28,2020-05-24,transactions.csv
8528,640,24,8,366.61,2932.88,2019-11-23,transactions.csv
8529,3021,22,6,205.53,1233.18,2023-03-06,transactions.csv
8530,8294,4,8,411.2,3289.6,2021-05-25,transactions.csv
8531,7843,29,9,219.99,1979.91,2016-11-03,transactions.csv
8532,4077,38,6,316.55,1899.3,2019-01-29,transactions.csv
8533,8239,39,1,98.71,98.71,2022-05-13,transactions.csv
8534,8550,28,9,390.84,3517.56,2015-03-21,transactions.csv
8535,6049,22,1,72.64,72.64,2018-01-12,transactions.csv
8536,6152,49,6,297.92,1787.52,2023-11-25,transactions.csv
8537,5762,15,8,311.01,2488.08,2020-10-03,transactions.csv
8538,477,44,5,288.22,1441.1,2024-03-26,transactions.csv
8539,3125,21,2,472.31,944.62,2016-04-23,transactions.csv
8540,1639,8,6,210.75,1264.5,2015-06-11,transactions.csv
8541,6738,48,8,103.83,830.64,2024-07-16,transactions.csv
8542,2371,10,9,113.37,1020.33,2022-05-24,transactions.csv
8543,5991,33,9,306.24,2756.16,2017-03-15,transactions.csv
8544,2695,32,6,281.7,1690.2,2019-09-22,transactions.csv
8545,8519,33,1,238.94,238.94,2024-07-02,transactions.csv
8546,8370,34,8,217.85,1742.8,2021-04-12,transactions.csv
8547,3007,5,7,200.69,1404.83,2017-06-11,transactions.csv
8548,3534,14,5,26.25,131.25,2018-05-01,transactions.csv
8549,5983,40,8,174.46,1395.68,2018-07-20,transactions.csv
8550,624,50,5,301.38,1506.9,2016-08-10,transactions.csv
8551,9582,28,8,305.16,2441.28,2017-03-11,transactions.csv
8552,8729,21,6,6.98,41.88,2018-02-21,transactions.csv
8553,4365,50,8,203.88,1631.04,2021-03-20,transactions.csv
8554,6667,30,8,257.44,2059.52,2022-05-10,transactions.csv
8555,677,9,6,130.57,783.42,2019-05-25,transactions.csv
8556,7333,32,8,335.24,2681.92,2023-12-17,transactions.csv
8557,4648,7,1,259.01,259.01,2024-12-26,transactions.csv
8558,9803,39,9,483.15,4348.35,2018-12-10,transactions.csv
8559,2867,28,7,292.67,2048.69,2020-10-06,transactions.csv
8560,8162,31,10,423.99,4239.9,2024-08-25,transactions.csv
8561,6646,1,8,371.27,2970.16,2017-04-01,transactions.csv
8562,7174,36,9,437.93,3941.37,2015-01-03,transactions.csv
8563,5175,5,2,260.02,520.04,2015-04-03,transactions.csv
8564,318,39,9,341.24,3071.16,2024-11-13,transactions.csv
8565,5536,48,6,317.06,1902.36,2017-02-24,transactions.csv
8566,974,30,5,221.62,1108.1,2016-05-20,transactions.csv
8567,5732,2,3,39.04,117.12,2022-01-31,transactions.csv
8568,8360,28,9,28.78,259.02,2019-04-29,transactions.csv
8569,7238,8,1,256.79,256.79,2020-05-29,transactions.csv
8570,2565,11,9,66.83,601.47,2019-05-15,transactions.csv
8571,1562,31,1,198.11,198.11,2021-06-15,transactions.csv
8572,6351,49,4,494.06,1976.24,2016-05-10,transactions.csv
8573,2710,18,2,133.81,267.62,2023-08-31,transactions.csv
8574,2872,33,8,468.86,3750.88,2020-06-22,transactions.csv
8575,5324,48,10,172.92,1729.2,2016-10-28,transactions.csv
8576,9903,24,3,492.14,1476.42,2022-08-11,transactions.csv
8577,8664,14,7,460.41,3222.87,2018-04-30,transactions.csv
8578,91,43,7,210.18,1471.26,2016-05-19,transactions.csv
8579,8529,48,2,324.85,649.7,2016-07-05,transactions.csv
8580,4727,4,5,106.88,534.4,2015-04-29,transactions.csv
8581,5171,17,9,452.84,4075.56,2019-10-05,transactions.csv
8582,9132,31,1,348.51,348.51,2023-08-03,transactions.csv
8583,4286,3,10,174.07,1740.7,2022-11-02,transactions.csv
8584,510,48,6,236.33,1417.98,2021-09-07,transactions.csv
8585,5346,30,9,410.59,3695.31,2023-02-06,transactions.csv
